household_id;number_of_cars_class;number_of_bikes_class;ovgk;income;statpop_household_id
202307000836422;1;2;C;3;202307000836422
202301583623493;1;2;C;3;202301583623493
202301583623882;1;2;C;3;202301583623882
202300922681208;1;2;C;3;202300922681208
202302933549289;1;2;C;3;202302933549289
202301172683786;1;2;C;3;202301172683786
202302470563523;1;2;C;3;202302470563523
202329323267540;1;2;C;3;202329323267540
202301313310116;1;2;C;3;202301313310116
202301313314515;1;2;C;3;202301313314515
202301612735196;1;2;C;3;202301612735196
202317111582813;1;2;C;3;202317111582813
202302953391425;1;2;C;3;202302953391425
202300562132758;1;2;C;3;202300562132758
202301772130873;1;2;C;3;202301772130873
202302300498758;1;2;C;1;202302300498758
202301212006813;1;2;C;1;202301212006813
202301602092287;1;2;C;1;202301602092287
202301312685359;1;2;C;1;202301312685359
202301924018046;1;2;C;1;202301924018046
202300532157630;1;1;A;5;202300532157630
202302611276717;1;1;A;5;202302611276717
202302612723364;1;1;A;5;202302612723364
202303510622818;1;1;A;5;202303510622818
202310241958940;1;1;A;5;202310241958940
202302611174382;1;1;A;5;202302611174382
202300532138361;1;1;A;5;202300532138361
202303510595766;1;1;A;5;202303510595766
202300662116744;1;1;A;5;202300662116744
202301984088003;1;1;A;5;202301984088003
202302612726940;1;1;A;5;202302612726940
202302612702880;1;1;A;5;202302612702880
202336611943931;1;1;D;1;202336611943931
202332972901431;1;1;D;1;202332972901431
202332380295468;1;1;D;1;202332380295468
202332310058744;1;1;D;1;202332310058744
202332732898933;1;1;D;1;202332732898933
202332911657401;1;1;D;1;202332911657401
202333960200498;1;1;D;1;202333960200498
202332331574487;1;1;D;1;202332331574487
202328332354561;1;1;D;1;202328332354561
202332731418505;1;1;D;1;202332731418505
202339551735649;0;2;C;2;202339551735649
202322541140928;0;2;C;2;202322541140928
202340053318529;0;2;C;2;202340053318529
202343133509817;0;2;C;2;202343133509817
202327731975741;1;2;B;4;202327731975741
202306200811761;1;2;None;2;202306200811761
202305900796579;1;2;None;2;202305900796579
202304092777882;1;2;None;2;202304092777882
202300692112200;0;0;B;1;202300692112200
202301913992951;0;0;B;1;202301913992951
202322281135951;0;0;B;1;202322281135951
202317081890645;0;0;B;1;202317081890645
202302612937491;0;0;B;1;202302612937491
202302611336663;0;0;B;1;202302611336663
202301153140525;0;0;B;1;202301153140525
202352570420527;0;0;B;1;202352570420527
202362481794129;0;0;B;1;202362481794129
202322741146210;1;2;D;1;202322741146210
202323031159616;1;2;D;1;202323031159616
202320871079683;1;2;D;1;202320871079683
202322342815547;1;2;D;1;202322342815547
202323361170839;1;2;D;1;202323361170839
202323081162788;1;2;D;1;202323081162788
202321241599550;1;2;D;1;202321241599550
202322751829515;2;2;D;5;202322751829515
202323281667335;2;2;D;5;202323281667335
202321151858909;2;2;D;5;202321151858909
202320111596886;2;2;D;5;202320111596886
202301152163703;1;2;C;2;202301152163703
202302300481892;1;2;C;2;202302300481892
202301964079061;1;2;C;2;202301964079061
202301603692439;1;2;C;2;202301603692439
202301373447472;1;2;C;2;202301373447472
202301413507855;1;0;C;1;202301413507855
202301563618666;1;0;C;1;202301563618666
202301373442760;1;0;C;1;202301373442760
202300052125117;1;0;C;1;202300052125117
202329041786126;1;1;D;6;202329041786126
202325721944078;1;1;D;6;202325721944078
202325723035289;1;1;D;6;202325723035289
202324572987613;1;1;D;6;202324572987613
202325032998803;1;1;D;6;202325032998803
202324061619958;1;1;D;6;202324061619958
202326141791637;1;1;D;6;202326141791637
202324062979565;1;1;D;6;202324062979565
202325811635937;1;1;D;6;202325811635937
202325133005198;1;1;D;6;202325133005198
202302612940556;2;0;B;2;202302612940556
202302302105683;2;0;B;2;202302302105683
202303610713160;2;1;B;2;202303610713160
202303551551298;2;1;B;2;202303551551298
202309421918494;2;1;B;2;202309421918494
202305510774572;2;1;B;2;202305510774572
202309810959796;2;1;B;2;202309810959796
202309422756547;2;1;B;2;202309422756547
202303060728224;2;1;B;2;202303060728224
202303551938881;2;1;B;2;202303551938881
202309420932395;2;1;B;2;202309420932395
202303550695903;2;1;B;2;202303550695903
202303510587506;2;1;B;2;202303510587506
202303510601098;2;1;B;2;202303510601098
202327013171300;1;2;A;5;202327013171300
202327012337235;1;0;A;8;202327012337235
202303510605210;1;0;A;8;202303510605210
202302612692140;1;0;A;8;202302612692140
202327013243120;1;0;A;8;202327013243120
202303510591135;1;0;A;8;202303510591135
202302430521439;2;1;C;4;202302430521439
202302932773848;2;1;C;4;202302932773848
202303510606614;1;0;A;2;202303510606614
202303630723610;1;0;A;2;202303630723610
202303510596603;1;0;A;2;202303510596603
202328313147823;1;2;D;3;202328313147823
202317022872647;1;2;D;3;202317022872647
202306232780573;1;2;D;3;202306232780573
202303860729386;1;2;D;3;202303860729386
202306320812185;1;2;D;3;202306320812185
202339210566865;1;1;D;6;202339210566865
202334021493081;1;0;None;0;202334021493081
202332952231120;1;0;None;0;202332952231120
202333591419783;1;0;None;0;202333591419783
202333941353986;1;0;None;0;202333941353986
202332541489164;1;0;None;0;202332541489164
202332160279725;1;0;None;0;202332160279725
202334220220772;1;0;None;0;202334220220772
202300963003497;1;0;B;3;202300963003497
202302422272173;1;0;B;3;202302422272173
202301382090118;1;0;B;3;202301382090118
202301913991924;1;0;B;3;202301913991924
202301912019798;1;0;B;3;202301912019798
202301382090107;0;2;B;4;202301382090107
202302302138412;0;2;B;4;202302302138412
202301533605674;0;2;B;4;202301533605674
202302612730132;0;0;A;2;202302612730132
202301212088871;0;0;A;2;202301212088871
202302611140159;0;0;A;2;202302611140159
202301913971037;0;0;A;2;202301913971037
202302610933670;0;0;A;2;202302610933670
202302610965388;0;0;A;2;202302610965388
202302611053973;0;0;A;2;202302611053973
202302611356023;2;1;B;4;202302611356023
202304951640100;2;2;None;3;202304951640100
202322341127800;2;2;None;3;202322341127800
202303050655677;2;2;None;3;202303050655677
202339471494490;2;2;None;3;202339471494490
202342612439333;2;2;None;3;202342612439333
202361413990715;2;2;None;3;202361413990715
202310261969017;2;2;D;2;202310261969017
202311252803028;2;2;D;2;202311252803028
202311032063257;2;2;D;2;202311032063257
202310972244830;2;0;None;4;202310972244830
202311251755984;2;0;None;4;202311251755984
202311511434702;2;0;None;4;202311511434702
202310263925647;2;0;None;4;202310263925647
202310071817365;2;0;None;4;202310071817365
202311361890180;3;2;None;8;202311361890180
202310311697540;3;2;None;8;202310311697540
202310682224266;3;2;None;8;202310682224266
202311511434748;3;2;None;8;202311511434748
202332042894218;1;1;C;3;202332042894218
202334022792382;1;1;C;3;202334022792382
202327872372351;1;1;C;3;202327872372351
202303550696402;1;1;C;3;202303550696402
202336680528671;1;1;C;3;202336680528671
202322282287192;1;0;B;1;202322282287192
202322282290000;1;0;B;1;202322282290000
202312052886529;1;2;D;3;202312052886529
202323011158966;1;2;D;3;202323011158966
202302300474789;0;1;A;4;202302300474789
202302611083070;0;1;A;4;202302611083070
202317022868610;0;1;A;4;202317022868610
202302610949481;0;1;A;4;202302610949481
202325113003858;1;0;D;1;202325113003858
202324222982415;1;0;D;1;202324222982415
202338610557815;1;0;D;1;202338610557815
202303510613783;2;2;B;4;202303510613783
202301922741205;2;2;B;4;202301922741205
202327622360776;2;2;B;4;202327622360776
202332151649394;2;2;B;4;202332151649394
202300832612926;2;2;C;5;202300832612926
202327013233919;0;1;A;8;202327013233919
202327012069893;0;1;A;8;202327012069893
202332030267709;0;1;A;8;202332030267709
202327013169012;0;1;A;8;202327013169012
202327692375504;2;2;B;4;202327692375504
202327632376699;2;2;B;4;202327632376699
202327663083848;2;2;B;4;202327663083848
202327753130199;2;2;B;4;202327753130199
202327692366949;2;2;B;4;202327692366949
202327663099275;2;2;B;4;202327663099275
202327653082540;2;2;B;4;202327653082540
202302982157370;1;1;C;4;202302982157370
202300253746352;1;1;C;4;202300253746352
202300922988151;1;1;C;4;202300922988151
202302502153219;1;1;C;4;202302502153219
202322652816589;1;0;C;3;202322652816589
202322281138353;1;0;C;3;202322281138353
202324732991660;1;1;D;2;202324732991660
202328572366056;1;1;D;2;202328572366056
202303553946256;1;1;D;2;202303553946256
202326213060726;1;1;D;2;202326213060726
202323061631099;1;1;D;2;202323061631099
202360371617057;1;1;D;2;202360371617057
202334270224390;0;2;C;1;202334270224390
202333402903212;0;2;C;1;202333402903212
202334080216557;0;2;C;1;202334080216557
202333950202449;0;2;C;1;202333950202449
202334270225254;0;2;C;1;202334270225254
202333391348537;0;2;C;1;202333391348537
202332511724828;0;2;C;1;202332511724828
202333402903010;0;2;C;1;202333402903010
202327912860449;0;0;D;2;202327912860449
202328643160608;0;0;D;2;202328643160608
202305850794133;0;0;None;1;202305850794133
202307560856810;0;0;None;1;202307560856810
202305650782686;0;0;None;1;202305650782686
202306192942666;0;0;None;1;202306192942666
202323062292547;0;2;None;1;202323062292547
202324652859773;0;2;None;1;202324652859773
202309230903348;0;2;None;1;202309230903348
202309602786097;2;2;None;7;202309602786097
202303110662164;2;2;None;7;202303110662164
202303850728957;2;2;None;7;202303850728957
202309420932275;0;0;B;2;202309420932275
202313472397658;1;0;D;3;202313472397658
202313011674905;1;0;D;3;202313011674905
202313011193111;1;0;D;3;202313011193111
202328453152560;1;2;None;2;202328453152560
202327743127697;1;2;None;2;202327743127697
202328922752286;1;2;None;2;202328922752286
202328302355145;1;2;None;2;202328302355145
202328823162902;1;2;None;2;202328823162902
202327852372614;1;2;None;2;202327852372614
202328913165576;1;2;None;2;202328913165576
202328292754323;1;2;None;2;202328292754323
202337221358531;2;2;D;3;202337221358531
202337310532307;2;2;D;3;202337310532307
202336191708582;2;2;D;3;202336191708582
202339820579510;2;2;D;3;202339820579510
202339531769793;2;2;D;3;202339531769793
202333391471968;1;0;None;3;202333391471968
202339011359368;0;2;A;5;202339011359368
202307680864602;1;0;None;1;202307680864602
202309953936790;1;0;None;1;202309953936790
202325423025163;0;0;C;2;202325423025163
202306261404218;1;0;D;2;202306261404218
202303810726135;1;0;D;2;202303810726135
202328313145585;1;0;C;2;202328313145585
202328282374190;1;0;C;2;202328282374190
202327713116678;1;0;C;2;202327713116678
202322931154815;1;0;None;3;202322931154815
202301113051742;1;2;None;4;202301113051742
202301173206208;1;2;None;4;202301173206208
202301143125806;1;2;None;4;202301143125806
202303511567469;0;0;B;1;202303511567469
202303550685723;0;0;B;1;202303550685723
202327703112778;0;0;B;1;202327703112778
202303711393790;0;0;B;1;202303711393790
202314072514280;0;0;B;1;202314072514280
202303062881507;0;0;B;1;202303062881507
202330323296213;0;0;B;1;202330323296213
202303550685250;0;0;B;1;202303550685250
202325133004751;0;0;B;1;202325133004751
202327652363479;0;0;B;1;202327652363479
202303550687576;0;0;B;1;202303550687576
202309420925031;0;0;B;1;202309420925031
202304040738882;0;0;B;1;202304040738882
202303290670115;0;0;B;1;202303290670115
202303290026572;0;0;B;1;202303290026572
202332030264031;0;0;A;3;202332030264031
202355912562241;0;0;A;3;202355912562241
202355863886380;0;0;A;3;202355863886380
202355863864879;0;0;A;3;202355863864879
202303600707434;2;2;D;3;202303600707434
202305710784996;2;2;D;3;202305710784996
202306620825605;2;2;D;3;202306620825605
202300712678909;1;2;D;3;202300712678909
202301603690089;1;2;D;3;202301603690089
202303520679921;1;2;C;3;202303520679921
202317021739230;1;2;C;3;202317021739230
202332321736014;1;2;C;3;202332321736014
202328293141886;1;2;C;3;202328293141886
202340033317411;1;2;C;3;202340033317411
202340452863608;1;2;C;3;202340452863608
202340123331985;1;2;C;3;202340123331985
202340632426279;1;2;C;3;202340632426279
202345663554399;1;2;C;3;202345663554399
202342541489821;1;2;C;3;202342541489821
202340293348537;1;2;C;3;202340293348537
202313012333511;2;1;D;4;202313012333511
202302612730297;1;2;B;2;202302612730297
202302610937350;1;2;B;2;202302610937350
202302300493804;1;2;B;2;202302300493804
202302470564117;1;2;B;2;202302470564117
202313641504401;1;2;B;2;202313641504401
202302492107327;1;2;B;2;202302492107327
202328313150154;1;2;B;2;202328313150154
202301984086991;1;2;B;2;202301984086991
202302612703962;1;2;B;2;202302612703962
202302612723680;1;2;B;2;202302612723680
202310612079681;1;1;B;3;202310612079681
202323092294007;2;1;C;4;202323092294007
202323231166327;2;1;C;4;202323231166327
202317011941317;1;2;C;8;202317011941317
202317112969565;1;2;C;8;202317112969565
202317020477116;1;2;C;8;202317020477116
202317032858195;1;2;C;8;202317032858195
202317111782957;1;2;C;8;202317111782957
202317021942823;1;2;C;8;202317021942823
202317012911408;1;2;C;8;202317012911408
202317112973105;1;2;C;8;202317112973105
202320541072194;1;1;D;3;202320541072194
202321401101208;1;1;D;3;202321401101208
202321251086858;1;1;D;3;202321251086858
202322331105396;1;1;D;3;202322331105396
202324712990003;0;0;C;1;202324712990003
202325453028660;0;0;C;1;202325453028660
202325001301172;0;0;C;1;202325001301172
202302612701724;1;2;B;4;202302612701724
202302300466001;1;2;B;4;202302300466001
202333791353030;1;2;B;4;202333791353030
202300531275548;1;2;B;4;202300531275548
202302611378384;1;2;B;4;202302611378384
202301952106946;1;2;B;4;202301952106946
202300662383470;1;2;B;4;202300662383470
202302611349105;1;2;B;4;202302611349105
202302962092741;1;2;B;4;202302962092741
202302611256000;0;2;A;3;202302611256000
202302612726148;0;2;A;3;202302612726148
202302611222014;0;2;A;3;202302611222014
202300531990428;0;2;A;3;202300531990428
202302611255798;0;2;A;3;202302611255798
202302612716345;0;2;A;3;202302612716345
202302430522937;3;2;C;4;202302430522937
202302500586908;3;2;C;4;202302500586908
202302412147304;3;2;C;4;202302412147304
202301182108591;3;2;C;4;202301182108591
202302502749142;3;2;C;4;202302502749142
202329201495334;2;2;None;3;202329201495334
202310992802511;2;2;None;3;202310992802511
202309420936320;0;2;B;1;202309420936320
202303600709185;0;2;B;1;202303600709185
202300612176406;1;2;None;1;202300612176406
202300632249935;1;2;None;1;202300632249935
202301813961875;1;2;None;1;202301813961875
202301592734852;0;0;D;1;202301592734852
202301912093590;0;0;D;1;202301912093590
202301723763156;0;0;D;1;202301723763156
202300022167273;0;0;D;1;202300022167273
202302953389321;0;0;D;1;202302953389321
202307682854032;0;0;C;2;202307682854032
202306190811067;0;0;C;2;202306190811067
202306270814606;0;0;C;2;202306270814606
202304960762301;0;0;C;2;202304960762301
202308701532370;0;0;C;2;202308701532370
202303370674920;0;0;C;2;202303370674920
202308610880839;0;0;C;2;202308610880839
202307000834817;0;0;C;2;202307000834817
202309391576127;0;0;C;2;202309391576127
202325832669548;0;0;C;1;202325832669548
202325461312669;0;0;C;1;202325461312669
202326011411950;0;0;C;1;202326011411950
202325011304070;0;0;C;1;202325011304070
202326011414036;0;0;C;1;202326011414036
202330223290213;2;1;D;7;202330223290213
202330323295680;2;1;D;7;202330323295680
202338911946577;2;1;D;7;202338911946577
202342842433996;2;1;D;7;202342842433996
202342543471604;2;1;D;7;202342543471604
202342312489577;2;1;D;7;202342312489577
202342063452917;2;1;D;7;202342063452917
202342893501945;2;1;D;7;202342893501945
202340762447691;2;1;D;7;202340762447691
202342392487056;2;1;D;7;202342392487056
202342743481916;2;1;D;7;202342743481916
202342062471937;2;1;D;7;202342062471937
202309420926104;1;0;C;1;202309420926104
202310512321006;1;0;C;1;202310512321006
202328293142995;1;0;C;1;202328293142995
202310651647060;1;0;C;1;202310651647060
202315072953283;1;0;C;1;202315072953283
202310831590177;1;0;C;1;202310831590177
202364871046470;1;0;C;1;202364871046470
202304430755948;1;0;None;4;202304430755948
202304032852140;1;0;None;4;202304032852140
202303930734344;1;0;None;4;202303930734344
202309340909296;1;0;None;4;202309340909296
202309540945446;1;0;None;4;202309540945446
202304430031379;1;0;None;4;202304430031379
202308432766415;1;0;None;4;202308432766415
202307040838032;1;0;None;4;202307040838032
202304060742468;1;0;None;4;202304060742468
202304450758230;1;0;None;4;202304450758230
202303870027344;1;0;None;4;202303870027344
202307310842991;1;0;None;4;202307310842991
202309380912202;1;0;None;4;202309380912202
202306700830724;1;0;None;4;202306700830724
202303590706459;1;1;None;3;202303590706459
202306961822825;1;1;None;3;202306961822825
202309930031311;1;1;None;3;202309930031311
202310622217737;1;1;None;3;202310622217737
202309040897098;1;1;None;3;202309040897098
202306140806495;1;1;None;3;202306140806495
202302982104233;1;1;None;3;202302982104233
202331111321632;1;1;None;3;202331111321632
202310562040765;1;1;None;3;202310562040765
202305401512881;1;1;None;3;202305401512881
202305671791348;1;1;None;3;202305671791348
202304090744236;1;1;None;3;202304090744236
202342102458517;1;1;None;3;202342102458517
202342081564159;1;1;None;3;202342081564159
202301913978563;1;0;B;2;202301913978563
202300962178422;1;0;B;2;202300962178422
